Timestamp,activo,genero,edad,area_arqueologia,fuente_ingresos,tiempo_experiencia,formacion_academica,salario,departamento,factor_ingreso,cargo,sector_mercado,estabilidad_ingreso,dias_campo,personas_cargo,tecnologia,problema_laboral,valor_posgrado,area_posgrado,percepcion_remuneracion,solucion_profesion,"22.  Si pudieras decidir de nuevo, ¿volverías a elegir arqueología en Colombia como profesión? Califica de 1 a 5

1. No
2. Probablemente no
3. Quizás...Tal vez
4. Probablemente si
5. Claro ¡Me encanta!",Comentarios y sugerencias que nos quieras hacer o compartir. Puedes dejarnos reflexiones y anécdotas sobre tu vida profesional. Queremos escucharte,area_posgrado_original,volveria_elegir,id_respuesta,tipo_lugar
6/22/2026 16:41:19,"Si, ocasionalmente",Mujer,50 años o más,"Arqueología académica o básica: docencia, investigación, editoriales, museos, semilleros, proyectos academicos, universidades","Docente, investigador, independiente",11 y 15 años,Maestría,6 millones a 7 millones,Bogota D.C.,Marca personal,Profesor o docente,Patrimonio cultural,Variables. Dependen de contratos,Más de 15 días,Más de 10 personas,"Excel, Word, Google Sheets, SPSS, Google Maps, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Inteligencia Artificial",Desconexion entre formacion y oportunidades,NA,Otro,No sé cuánto debería ganar realmente,El pensum de las universidades,4,"La formación del estudiante (no su necesidad individual) debería orientarse no solo a responder ""demandas del mercado"", sino también a generar las condiciones para que estas reconozcan el valor de la arqueología y el patrimonio, por ende, a su trabajo.",Otro,4,155,Departamento
6/22/2026 16:41:19,"Si, ocasionalmente",Mujer,50 años o más,"Arqueología académica o básica: docencia, investigación, editoriales, museos, semilleros, proyectos academicos, universidades","Docente, investigador, independiente",11 y 15 años,Maestría,6 millones a 7 millones,Bolivar,Marca personal,Profesor o docente,Patrimonio cultural,Variables. Dependen de contratos,Más de 15 días,Más de 10 personas,"Excel, Word, Google Sheets, SPSS, Google Maps, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Inteligencia Artificial",Desconexion entre formacion y oportunidades,NA,Otro,No sé cuánto debería ganar realmente,El pensum de las universidades,4,"La formación del estudiante (no su necesidad individual) debería orientarse no solo a responder ""demandas del mercado"", sino también a generar las condiciones para que estas reconozcan el valor de la arqueología y el patrimonio, por ende, a su trabajo.",Otro,4,155,Departamento
6/22/2026 21:18:04,"Si, es mi profesión principal",Hombre,26 años - 30 años,Área forense,Contratista - prestación de servicios,Entre 1 a 3 años,Pregrado,De 5 millones a 6 millones,Caldas,Años de experiencia,Antropologo forense,Sector forense,Muy estables,11 a 15 días,De 1 a 3 personas,"Excel, Word, Google Sheets, SPSS, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, ArcGis, Google Maps, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Inteligencia Artificial",Falta de estabilidad laboral,NA,"SIG, Geografía y Ciencias Ambientales",Aproximadamente lo que debería ganar,Más oportunidades de empleo,4,N/A,SIG. Geografía. Estudios territoriales. Ciencias Ambientales. Catastro. Teledetección. Arqueobotánica,4,156,Departamento
6/23/2026 6:16:33,"Si, es mi profesión principal",Mujer,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,4 a 6 años,Pregrado,De 3 millones a 4 millones,Bogota D.C.,Tener RNA,Arqueologo,Obras civiles y construccion,Variables. Dependen de contratos,Más de 15 días,De 1 a 3 personas,"Excel, Word, QGis, Redes sociales: WhatsApp, Telegram, etc",Falta de claridad en tarifas,No tengo posgrado,No tengo posgrado,Mucho menor a la que debería ganar,Mayor estabilidad laboral,3,"Tenía más sueldo hace un año, volví a ganar lo que ganaba hace 4; ni siquiera se siente estancamiento si no retroceso y eso es triste",No tengo posgrado,3,157,Departamento
6/23/2026 6:42:06,"Si, es mi profesión principal",Hombre,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,7 a 10 años,Especializacion,6 millones a 7 millones,Atlantico,Manejo de SIG,Coordinador de proyectos,Consultoria ambiental o estudios de impacto,Muy estables,No realizo trabajo de campo,De 4 a 10 personas,"Excel, Word, Python, QGis",Falta de estabilidad laboral,NA,"SIG, Geografía y Ciencias Ambientales",Mucho menor a la que debería ganar,Mayor estabilidad laboral,3,Gracias por la actividad. Es muy necesaria,SIG. Geografía. Estudios territoriales. Ciencias Ambientales. Catastro. Teledetección. Arqueobotánica,3,158,Departamento
6/23/2026 8:30:19,"Si, es mi profesión principal",Hombre,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,7 a 10 años,Especializacion,6 millones a 7 millones,Bolivar,Habilidades tecnologicas,Coordinador de proyectos,Obras civiles y construccion,Muy estables,No realizo trabajo de campo,De 1 a 3 personas,"Excel, Word, Python, QGis, ArcGis, AutoCAD, Google Maps, Inteligencia Artificial",Bajos salarios,NA,"SIG, Geografía y Ciencias Ambientales",Aproximadamente lo que debería ganar,Mejores salarios,2,"La pregunta 17 deberían dejarla en selección múltiple, no solo el bajo salario es uno de los problemas en el mercado laboral de arqueología, también lo está la estabilidad, los tipos de contratos, los horarios (en ocasiones) y por supuesto la diferencia entre la preventiva con la académica.

Todo lo anterior influye en que actualmente los profesionales en antropología y arqueología prácticamente regalen su trabajo bajo la premisa de que preferimos ganar algo que no ganar nada, y es una realidad, obviamente mucho vamos a elegir eso porque necesitamos tener con que suplir por lo menos las necesidades básicas. 

Yo inicié así, por fortuna encontré un trabajo donde si han reconocido mis aportes, pero no todos mi colegas tienen el mismo éxito. Y bueno, esperemos que este nuevo gobierno no joda más el sector cultura porque aunque si apoye el sector infraestructura, construcción y etc (porque eso es sinónimo de avance y productividad) si debilitan la parte cultural no sabemos qué fututo le espere programa de preventiva, que en estos momentos es el que más empleo está generando en el gremio.",SIG. Geografía. Estudios territoriales. Ciencias Ambientales. Catastro. Teledetección. Arqueobotánica,2,159,Departamento
6/23/2026 8:30:19,"Si, es mi profesión principal",Hombre,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,7 a 10 años,Especializacion,6 millones a 7 millones,Cesar,Habilidades tecnologicas,Coordinador de proyectos,Obras civiles y construccion,Muy estables,No realizo trabajo de campo,De 1 a 3 personas,"Excel, Word, Python, QGis, ArcGis, AutoCAD, Google Maps, Inteligencia Artificial",Bajos salarios,NA,"SIG, Geografía y Ciencias Ambientales",Aproximadamente lo que debería ganar,Mejores salarios,2,"La pregunta 17 deberían dejarla en selección múltiple, no solo el bajo salario es uno de los problemas en el mercado laboral de arqueología, también lo está la estabilidad, los tipos de contratos, los horarios (en ocasiones) y por supuesto la diferencia entre la preventiva con la académica.

Todo lo anterior influye en que actualmente los profesionales en antropología y arqueología prácticamente regalen su trabajo bajo la premisa de que preferimos ganar algo que no ganar nada, y es una realidad, obviamente mucho vamos a elegir eso porque necesitamos tener con que suplir por lo menos las necesidades básicas. 

Yo inicié así, por fortuna encontré un trabajo donde si han reconocido mis aportes, pero no todos mi colegas tienen el mismo éxito. Y bueno, esperemos que este nuevo gobierno no joda más el sector cultura porque aunque si apoye el sector infraestructura, construcción y etc (porque eso es sinónimo de avance y productividad) si debilitan la parte cultural no sabemos qué fututo le espere programa de preventiva, que en estos momentos es el que más empleo está generando en el gremio.",SIG. Geografía. Estudios territoriales. Ciencias Ambientales. Catastro. Teledetección. Arqueobotánica,2,159,Departamento
6/23/2026 8:30:19,"Si, es mi profesión principal",Hombre,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,7 a 10 años,Especializacion,6 millones a 7 millones,Cordoba,Habilidades tecnologicas,Coordinador de proyectos,Obras civiles y construccion,Muy estables,No realizo trabajo de campo,De 1 a 3 personas,"Excel, Word, Python, QGis, ArcGis, AutoCAD, Google Maps, Inteligencia Artificial",Bajos salarios,NA,"SIG, Geografía y Ciencias Ambientales",Aproximadamente lo que debería ganar,Mejores salarios,2,"La pregunta 17 deberían dejarla en selección múltiple, no solo el bajo salario es uno de los problemas en el mercado laboral de arqueología, también lo está la estabilidad, los tipos de contratos, los horarios (en ocasiones) y por supuesto la diferencia entre la preventiva con la académica.

Todo lo anterior influye en que actualmente los profesionales en antropología y arqueología prácticamente regalen su trabajo bajo la premisa de que preferimos ganar algo que no ganar nada, y es una realidad, obviamente mucho vamos a elegir eso porque necesitamos tener con que suplir por lo menos las necesidades básicas. 

Yo inicié así, por fortuna encontré un trabajo donde si han reconocido mis aportes, pero no todos mi colegas tienen el mismo éxito. Y bueno, esperemos que este nuevo gobierno no joda más el sector cultura porque aunque si apoye el sector infraestructura, construcción y etc (porque eso es sinónimo de avance y productividad) si debilitan la parte cultural no sabemos qué fututo le espere programa de preventiva, que en estos momentos es el que más empleo está generando en el gremio.",SIG. Geografía. Estudios territoriales. Ciencias Ambientales. Catastro. Teledetección. Arqueobotánica,2,159,Departamento
6/23/2026 8:30:19,"Si, es mi profesión principal",Hombre,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,7 a 10 años,Especializacion,6 millones a 7 millones,Magdalena,Habilidades tecnologicas,Coordinador de proyectos,Obras civiles y construccion,Muy estables,No realizo trabajo de campo,De 1 a 3 personas,"Excel, Word, Python, QGis, ArcGis, AutoCAD, Google Maps, Inteligencia Artificial",Bajos salarios,NA,"SIG, Geografía y Ciencias Ambientales",Aproximadamente lo que debería ganar,Mejores salarios,2,"La pregunta 17 deberían dejarla en selección múltiple, no solo el bajo salario es uno de los problemas en el mercado laboral de arqueología, también lo está la estabilidad, los tipos de contratos, los horarios (en ocasiones) y por supuesto la diferencia entre la preventiva con la académica.

Todo lo anterior influye en que actualmente los profesionales en antropología y arqueología prácticamente regalen su trabajo bajo la premisa de que preferimos ganar algo que no ganar nada, y es una realidad, obviamente mucho vamos a elegir eso porque necesitamos tener con que suplir por lo menos las necesidades básicas. 

Yo inicié así, por fortuna encontré un trabajo donde si han reconocido mis aportes, pero no todos mi colegas tienen el mismo éxito. Y bueno, esperemos que este nuevo gobierno no joda más el sector cultura porque aunque si apoye el sector infraestructura, construcción y etc (porque eso es sinónimo de avance y productividad) si debilitan la parte cultural no sabemos qué fututo le espere programa de preventiva, que en estos momentos es el que más empleo está generando en el gremio.",SIG. Geografía. Estudios territoriales. Ciencias Ambientales. Catastro. Teledetección. Arqueobotánica,2,159,Departamento
6/24/2026 7:39:20,"Si, es mi profesión principal",Hombre,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,4 a 6 años,Pregrado,De 4 millones a 5 millones,Cundinamarca,Años de experiencia,Coordinador de proyectos,Obras civiles y construccion,Variables. Dependen de contratos,De 1 a 5 días,De 1 a 3 personas,"Excel, Word, Google Sheets, QGis, Google Maps, Redes sociales: WhatsApp, Telegram, etc",Informacion laboral dispersa,NA,No tengo posgrado,Algo menor de lo que debería ganar,Mejores salarios,3,El salario y reconocimiento profesional son los puntos claves que hacen que la mayoría de arqueólogos en el país no tengan condiciones ideales,No tengo posgrado,3,160,Departamento
6/24/2026 9:03:51,"Si, es mi profesión principal",Mujer,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,7 a 10 años,Especializacion,De 5 millones a 6 millones,Bogota D.C.,Años de experiencia,Arqueologo,Obras civiles y construccion,Muy estables,No realizo trabajo de campo,Ninguna,"Excel, Word, QGis, Google Maps, Redes sociales: WhatsApp, Telegram, etc",Falta de estabilidad laboral,NA,Otro,Mucho menor a la que debería ganar,Mayor estabilidad laboral,4,"En la arqueología en Colombia, se han mantenido en cargos decisivos e importantes las mismas personas durante mucho tiempo, lo que ocasiona que el trabajo dependa de un sistema de relaciones personales en donde si no le caes bien a estas personas, no tienes trabajo.",Otro,4,161,Departamento
6/24/2026 9:03:51,"Si, es mi profesión principal",Mujer,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,7 a 10 años,Especializacion,De 5 millones a 6 millones,Meta,Años de experiencia,Arqueologo,Obras civiles y construccion,Muy estables,No realizo trabajo de campo,Ninguna,"Excel, Word, QGis, Google Maps, Redes sociales: WhatsApp, Telegram, etc",Falta de estabilidad laboral,NA,Otro,Mucho menor a la que debería ganar,Mayor estabilidad laboral,4,"En la arqueología en Colombia, se han mantenido en cargos decisivos e importantes las mismas personas durante mucho tiempo, lo que ocasiona que el trabajo dependa de un sistema de relaciones personales en donde si no le caes bien a estas personas, no tienes trabajo.",Otro,4,161,Departamento
6/26/2026 12:12:42,"Si, es mi profesión principal",Mujer,50 años o más,Ambas por igual,"Contratista - prestación de servicios, Docencia e investigación universitaria",11 y 15 años,Doctorado,6 millones a 7 millones,Bogota D.C.,Formacion academica,Profesor o docente,Universidad,Variables. Dependen de contratos,De 1 a 5 días,Ninguna,"Excel, QGis, Fotogrametría, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc",Falta de estabilidad laboral,NA,Ciencias de la salud,Mucho menor a la que debería ganar,Mayor estabilidad laboral,4,"Algunos de los cuestionamientos , no se pueden responder con una única respuesta",Zooarqueología. Biología. Bioarqueología. Osteología. Medicina. Nutrición. Paleoantropologia. Biología molecular.,4,162,Departamento
6/26/2026 12:17:12,"No actualmente, pero lo he hecho antes",Hombre,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Contratista - prestación de servicios",Entre 1 a 3 años,Pregrado,De 2 millones a 2.5 millones,Antioquia,Años de experiencia,Auxiliar de arqueologia,Obras civiles y construccion,Variables. Dependen de contratos,Más de 15 días,Ninguna,"Excel, Word, QGis, Google Maps",Falta de estabilidad laboral,NA,No tengo posgrado,Algo menor de lo que debería ganar,Más oportunidades de empleo,2,Yo solo quiero sugerir que los resultados de esta encuesta sean socializados con el ICANH y las principales empresas de la construcción.,No tengo posgrado,2,163,Departamento
6/29/2026 22:22:23,"No actualmente, pero lo he hecho antes",Mujer,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Contratista - prestación de servicios,7 a 10 años,Pregrado,De 3 millones a 4 millones,Antioquia,Ninguno,Arqueologo,Obras civiles y construccion,Variables. Dependen de contratos,Más de 15 días,De 4 a 10 personas,"Excel, Word, QGis, ArcGis, Google Maps, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc",Falta de estabilidad laboral,NA,No tengo posgrado,Mucho menor a la que debería ganar,Mayor estabilidad laboral,3,.,No tengo posgrado,3,164,Departamento
6/30/2026 8:13:38,"Si, es mi profesión principal",Mujer,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Contratista - prestación de servicios,4 a 6 años,Pregrado,De 2 millones a 2.5 millones,Magdalena,Red de contactos,Desempleado,Obras civiles y construccion,Ocasionales o esporadicos,Más de 15 días,Ninguna,"Excel, Word, QGis, Google Maps, Fotogrametría, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Poca oferta de empleos,NA,"Patrimonio, Museología y Arquitectura",No sé cuánto debería ganar realmente,Más oportunidades de empleo,4,"He amado mi profesión todo el tiempo soy feliz de hacerlo así tenga poco pago, me conformo con poco dinero, lo triste es no tener nada de oferta de trabajo y que pasen los meses y sigas esperando que aparezca algo pero no hay empleo, si tus amigos o familiares no te emplean no tienes nada.",Gestión del patrimonio cultural. Curaduría y restauración. Arquitectura. Estudios urbanisticos. Museología. Artes,4,165,Departamento
6/30/2026 10:08:13,"No actualmente, pero lo he hecho antes",Mujer,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Trabajador independiente, Consultoria",7 a 10 años,Maestría,De 2.5 millones a 3 millones,Bogota D.C.,Manejo de SIG,Auxiliar de arqueologia,Consultoria ambiental o estudios de impacto,Variables. Dependen de contratos,Más de 15 días,De 4 a 10 personas,"Excel, Word, Python, QGis, Google Maps, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc",Bajos salarios,NA,Antropología y Arqueología,Mucho menor a la que debería ganar,Más regulación del sector,1,"esta opcion deberia ser opcional y es obligatoria, en teoría solo deberia ser si uno lo desea, pero el formulario no se deja enviar si uno no escribe nada aqui. Bruh.",Antropología en general o arqueología,1,166,Departamento
6/30/2026 10:08:13,"No actualmente, pero lo he hecho antes",Mujer,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Trabajador independiente, Consultoria",7 a 10 años,Maestría,De 2.5 millones a 3 millones,Antioquia,Manejo de SIG,Auxiliar de arqueologia,Consultoria ambiental o estudios de impacto,Variables. Dependen de contratos,Más de 15 días,De 4 a 10 personas,"Excel, Word, Python, QGis, Google Maps, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc",Bajos salarios,NA,Antropología y Arqueología,Mucho menor a la que debería ganar,Más regulación del sector,1,"esta opcion deberia ser opcional y es obligatoria, en teoría solo deberia ser si uno lo desea, pero el formulario no se deja enviar si uno no escribe nada aqui. Bruh.",Antropología en general o arqueología,1,166,Departamento
6/30/2026 14:24:33,"No actualmente, pero lo he hecho antes",Mujer,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Trabajador independiente,4 a 6 años,Pregrado,De 2.5 millones a 3 millones,Bogota D.C.,Red de contactos,Investigador independiente,Trabajo independiente o por proyectos,Variables. Dependen de contratos,No realizo trabajo de campo,Ninguna,"Excel, Word, Google Sheets, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc",Falta de claridad en tarifas,NA,No tengo posgrado,Mucho menor a la que debería ganar,Más regulación del sector,4,.,No tengo posgrado,4,167,Departamento
6/30/2026 14:24:33,"No actualmente, pero lo he hecho antes",Mujer,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Trabajador independiente,4 a 6 años,Pregrado,De 2.5 millones a 3 millones,Atlantico,Red de contactos,Investigador independiente,Trabajo independiente o por proyectos,Variables. Dependen de contratos,No realizo trabajo de campo,Ninguna,"Excel, Word, Google Sheets, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc",Falta de claridad en tarifas,NA,No tengo posgrado,Mucho menor a la que debería ganar,Más regulación del sector,4,.,No tengo posgrado,4,167,Departamento
6/30/2026 14:24:33,"No actualmente, pero lo he hecho antes",Mujer,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Trabajador independiente,4 a 6 años,Pregrado,De 2.5 millones a 3 millones,Cundinamarca,Red de contactos,Investigador independiente,Trabajo independiente o por proyectos,Variables. Dependen de contratos,No realizo trabajo de campo,Ninguna,"Excel, Word, Google Sheets, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc",Falta de claridad en tarifas,NA,No tengo posgrado,Mucho menor a la que debería ganar,Más regulación del sector,4,.,No tengo posgrado,4,167,Departamento
6/30/2026 14:24:33,"No actualmente, pero lo he hecho antes",Mujer,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Trabajador independiente,4 a 6 años,Pregrado,De 2.5 millones a 3 millones,Magdalena,Red de contactos,Investigador independiente,Trabajo independiente o por proyectos,Variables. Dependen de contratos,No realizo trabajo de campo,Ninguna,"Excel, Word, Google Sheets, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc",Falta de claridad en tarifas,NA,No tengo posgrado,Mucho menor a la que debería ganar,Más regulación del sector,4,.,No tengo posgrado,4,167,Departamento
7/1/2026 19:30:27,"Si, es mi profesión principal",Hombre,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,7 a 10 años,Maestría,De 4 millones a 5 millones,Sucre,Red de contactos,Arqueologo,Obras civiles y construccion,Variables. Dependen de contratos,Más de 15 días,Más de 10 personas,"Excel, Word, QGis, Google Maps, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Bajos salarios,NA,Antropología y Arqueología,Mucho menor a la que debería ganar,Mejor claridad en los honorarios o sueldos,2,Es un gremio donde los colegas son más explotadores que los ingenieros y dónde el ente regulador le exige más al profesional que a las empresas que son las que generan el detrimento patrimonial,Antropología en general o arqueología,2,168,Departamento
7/2/2026 6:29:42,"Si, es mi profesión principal",Hombre,31 años - 35 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,11 y 15 años,Pregrado,De 5 millones a 6 millones,Santander,Años de experiencia,Arqueologo,Obras civiles y construccion,Muy estables,De 6 a 10 días,De 4 a 10 personas,"Excel, Word, QGis, ArcGis, Google Maps, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Redes sociales: WhatsApp, Telegram, etc",Bajos salarios,NA,"Patrimonio, Museología y Arquitectura",Algo menor de lo que debería ganar,Mejores salarios,2,"La formación de un gremio en el que podamos protegernos y garantizar el debido manejo arqueológico de los proyectos, además de, salarios dignos.",Gestión del patrimonio cultural. Curaduría y restauración. Arquitectura. Estudios urbanisticos. Museología. Artes,2,169,Departamento
7/2/2026 11:07:46,"Si, es mi profesión principal",Prefiero no decirlo,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Contratista - prestación de servicios, Consultoria",Menos de 1 año,Pregrado,De 4 millones a 5 millones,Atlantico,Años de experiencia,Auxiliar de arqueologia,Consultoria ambiental o estudios de impacto,Variables. Dependen de contratos,Más de 15 días,De 1 a 3 personas,"QGis, Google Maps",Bajos salarios,NA,No tengo posgrado,Aproximadamente lo que debería ganar,Mejores salarios,3,"El problema base actual de la arqueología en Colombia se reproduce en la medida en que los líderes de arqueología, (no todos, pero si varios que conozco de primera mano) no trabajan para el patrimonio del Estado y los ciudadanos, sino que se enriquecen a costas de estudiantes y recién graduados que son fácilmente manipulables, y sin el suficiente profesional criterio para discutir o notificar irregularidades. NUNCA SE REGALEN, IGUAL LES IMPORTAN UNA MIERDA A SUS EMPLEADORES, NUESTRO TRABAJO VALE DEMASIADO, DÉMONOS EL VALOR QUE TENEMOS",No tengo posgrado,3,170,Departamento
7/2/2026 11:07:46,"Si, es mi profesión principal",Prefiero no decirlo,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Contratista - prestación de servicios, Consultoria",Menos de 1 año,Pregrado,De 4 millones a 5 millones,Cundinamarca,Años de experiencia,Auxiliar de arqueologia,Consultoria ambiental o estudios de impacto,Variables. Dependen de contratos,Más de 15 días,De 1 a 3 personas,"QGis, Google Maps",Bajos salarios,NA,No tengo posgrado,Aproximadamente lo que debería ganar,Mejores salarios,3,"El problema base actual de la arqueología en Colombia se reproduce en la medida en que los líderes de arqueología, (no todos, pero si varios que conozco de primera mano) no trabajan para el patrimonio del Estado y los ciudadanos, sino que se enriquecen a costas de estudiantes y recién graduados que son fácilmente manipulables, y sin el suficiente profesional criterio para discutir o notificar irregularidades. NUNCA SE REGALEN, IGUAL LES IMPORTAN UNA MIERDA A SUS EMPLEADORES, NUESTRO TRABAJO VALE DEMASIADO, DÉMONOS EL VALOR QUE TENEMOS",No tengo posgrado,3,170,Departamento
7/2/2026 13:05:12,"Si, es mi profesión principal",Mujer,50 años o más,Ambas por igual,"Contratista - prestación de servicios, Docencia e investigación universitaria",11 y 15 años,Doctorado,6 millones a 7 millones,Bogota D.C.,Formacion academica,Profesor o docente,Universidad,Variables. Dependen de contratos,De 1 a 5 días,Ninguna,"Excel, Word, Google Sheets, SPSS, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, Google Maps, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Falta de estabilidad laboral,NA,Ciencias de la salud,Mucho menor a la que debería ganar,Más regulación del sector,4,La desigualdad basada en género es determinante,Zooarqueología. Biología. Bioarqueología. Osteología. Medicina. Nutrición. Paleoantropologia. Biología molecular.,4,171,Departamento
7/2/2026 13:05:12,"Si, es mi profesión principal",Mujer,50 años o más,Ambas por igual,"Contratista - prestación de servicios, Docencia e investigación universitaria",11 y 15 años,Doctorado,6 millones a 7 millones,Santander,Formacion academica,Profesor o docente,Universidad,Variables. Dependen de contratos,De 1 a 5 días,Ninguna,"Excel, Word, Google Sheets, SPSS, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, Google Maps, Fotogrametría, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Falta de estabilidad laboral,NA,Ciencias de la salud,Mucho menor a la que debería ganar,Más regulación del sector,4,La desigualdad basada en género es determinante,Zooarqueología. Biología. Bioarqueología. Osteología. Medicina. Nutrición. Paleoantropologia. Biología molecular.,4,171,Departamento
7/2/2026 14:54:48,"Si, es mi profesión principal",Mujer,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Contratista - prestación de servicios, Consultoria",11 y 15 años,Especializacion,De 2.5 millones a 3 millones,Antioquia,Red de contactos,Arqueologo,Trabajo independiente o por proyectos,Variables. Dependen de contratos,No realizo trabajo de campo,De 1 a 3 personas,"Excel, Word, Google Sheets, Google Maps, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Falta de estabilidad laboral,NA,Antropología y Arqueología,Algo menor de lo que debería ganar,Mayor estabilidad laboral,4,N/A,Antropología en general o arqueología,4,172,Departamento
7/6/2026 14:40:50,"No actualmente, pero lo he hecho antes",Mujer,26 años - 30 años,Área forense,Contratista - prestación de servicios,Entre 1 a 3 años,Especializacion,6 millones a 7 millones,Quindio,Red de contactos,Antropologo forense,Sector forense,Muy estables,De 6 a 10 días,De 1 a 3 personas,"Excel, Word, QGis, ArcGis, Google Maps, Fotogrametría, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc",Poca oferta de empleos,NA,Derecho y Ciencias Forenses,Aproximadamente lo que debería ganar,Mayor estabilidad laboral,5,"La universidad no nos enseña realmente el verdadero escenario profesional, falta preparación en hojas de vida, en entrevistas laborales que permitan desenvolverse mejor en estos procesos tan traumáticos para un recién egresado","Derecho. Antropología forense. Arqueología forense. Derechos humanos, enfocado al tema forense.",5,173,Departamento
